gene_name	gene_type	block_id	new_mr_sites	patients	isTAD	enhancers	patient_id	geneType_meanScore	num_of_patients	diffExp_pval	dmr_pval	median_scores	mean_scores
FZD8	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_49347_10_36553999_36554483~block_49341_10_36381288_36381288~block_49355_10_36849281_36849281~block_49354_10_36806388_36806388~block_49353_10_36790632_36790632~block_49352_10_36718491_36718491~block_49351_10_36693928_36693928~block_49350_10_36673710_36673710~block_49349_10_36600544_36600544~block_49348_10_36598855_36598855~block_49346_10_36513214_36513214~block_49345_10_36481407_36481407~block_49344_10_36472854_36472854~block_49343_10_36461646_36461646~block_49342_10_36393439_36393439~block_49340_10_36355515_36355515~block_49339_10_36320825_36320825~block_49338_10_36290984_36290984~block_49337_10_36264317_36264317~block_49336_10_36261215_36261215~block_49335_10_36239902_36240251~block_49334_10_36226900_36226900~block_49333_10_36220717_36220717~block_49332_10_36117430_36117430~block_49331_10_35993044_35993044~block_49356_10_36873493_36873493~block_49357_10_36874106_36874106~block_49358_10_36877263_36877263~block_49359_10_36885546_36885546~block_49362_10_36918686_36918686~block_49361_10_36915825_36915825~block_49360_10_36912543_36912543	nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~chr10:mr17717~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan	2~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~nan~enhancer~nan~nan~nan~nan~nan~nan~nan~nan~nan~enhancer~enhancer~nan~nan~nan~nan~enhancer~enhancer~enhancer~enhancer~nan~nan~enhancer~nan~nan~nan~nan~nan~nan~nan	patient_2,patient_7~patient_6~patient_6~patient_10~patient_1~patient_9~patient_0~patient_0~patient_6~patient_11~patient_3~patient_10~patient_5~patient_13~patient_4~patient_2~patient_8~patient_5~patient_5~patient_6~patient_3~patient_11~patient_3~patient_1~patient_5~patient_5~patient_3~patient_13~patient_1~patient_9~patient_13~patient_9	1.5	13	9.095966979046607e-05	0.9999999999999998	0.5484039687040716	0.5658686510187023
CDK5RAP2	5dist~5dist~5dist~TSS~gene~gene	block_38499_9_123700361_123700361~block_38495_9_123488802_123488802~block_38494_9_123484634_123484634~block_38491_9_123343234_123343234~block_38490_9_123321532_123321532~block_38489_9_123276620_123276620	nan~nan~chr9:mr38626~nan~nan~nan	1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~nan~enhancer~enhancer	patient_13~patient_0~patient_13~patient_10~patient_6~patient_13	3.5	4	4.462486045593465e-05	0.9999999999987841	0.532051282051282	0.5643690853680796
LRRK1	5dist~gene~gene~TES~gene	block_59058_15_101281592_101281592~block_59060_15_101467106_101467106~block_59061_15_101546840_101546840~block_59063_15_101619404_101619404~block_59062_15_101584287_101584287	nan~chr15:mr38385~nan~chr15:mr38464~chr15:mr38449	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~nan	patient_5~patient_10~patient_7~patient_1~patient_3	3.6	5	0.0035238394139973173	1.0	0.5871794871794872	0.5618052189871106
ISG20	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_58765_15_88262558_88262558~block_58785_15_89102128_89102128~block_58783_15_88921201_88921201~block_58782_15_88917086_88917086~block_58771_15_88394372_88394372~block_58770_15_88364985_88364985~block_58769_15_88355988_88355988~block_58768_15_88314457_88314457~block_58767_15_88313363_88313363~block_58766_15_88286012_88286012~block_58764_15_88237898_88237898~block_58763_15_88220113_88220285~block_58762_15_88213442_88213442~block_58761_15_88185310_88185310	nan~nan~nan~nan~chr15:mr31852~nan~nan~nan~nan~nan~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_3~patient_12~patient_6~patient_3~patient_13~patient_2~patient_5~patient_5~patient_3~patient_9~patient_13~patient_10~patient_9~patient_5	3.0	8	0.011092801394489378	1.0	0.6025641025641025	0.5615897711577458
CD4	5dist~5dist~5dist~5dist~5dist	block_54773_12_6889993_6889993~block_54772_12_6846259_6846259~block_54771_12_6827333_6827333~block_54762_12_6542439_6542439~block_54761_12_6505007_6505007	nan~nan~nan~nan~chr12:mr3576	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer	patient_3~patient_9~patient_10~patient_3~patient_9	3.0	3	9.918404551693823e-09	0.9999999614116988	0.5460308296129638	0.5614769436209449
GGA2	TSS~gene	block_62627_16_23522147_23522147~block_62626_16_23491313_23491313	chr16:mr12737~nan	1~1	2.0~2.0	nan~nan	patient_3~patient_6	4.0	2	1.4157490538041202e-06	0.8743271639427956	0.5814403906813317	0.5599509645714351
STK40	TES~5dist	block_2984_1_36804772_36804772~block_2986_1_36879830_36879830	nan~chr1:mr20711	1~1	1.0~2.0	enhancer~enhancer	patient_5~patient_8	3.0	2	7.988910396465873e-10	0.999999999366193	0.5807709357129984	0.5596162369288167
PRDM1	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_34863_6_105995619_105995619~block_34862_6_105892429_105892429~block_34864_6_106000793_106000793~block_34865_6_106001500_106001500~block_34866_6_106092400_106092400~block_34867_6_106114972_106114972~block_34871_6_106519483_106519483~block_34870_6_106434809_106434810~block_34869_6_106274205_106274205~block_34868_6_106200344_106200344	nan~nan~chr6:mr34856~chr6:mr34856~nan~nan~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~nan~enhancer	patient_5~patient_12~patient_3~patient_10~patient_1~patient_9~patient_10~patient_5~patient_13~patient_2	2.8	8	0.0010226311578208336	0.9921533732849026	0.5692307692307692	0.5594005279003355
GLUL	gene~5dist~5dist~5dist~5dist	block_5276_1_182348353_182348353~block_5284_1_182724715_182724715~block_5283_1_182678503_182678503~block_5282_1_182655088_182655088~block_5281_1_182604749_182604749	nan~nan~nan~nan~chr1:mr67014	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer	patient_12~patient_5~patient_0~patient_4~patient_10	3.2	5	2.97932687670847e-07	0.8631688291949628	0.5324384054517177	0.5589344869476764
CDCA8	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_3000_1_37839272_37839272~block_3001_1_37857163_37857163~block_2999_1_37723347_37723347~block_2998_1_37697904_37697904~block_2997_1_37664419_37664419~block_2996_1_37591160_37591160~block_2995_1_37544615_37544615~block_2992_1_37240810_37240810~block_2991_1_37190470_37190470	nan~nan~nan~nan~nan~nan~nan~nan~chr1:mr20912	1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_5~patient_4~patient_13~patient_8~patient_6~patient_12~patient_10~patient_12~patient_6	3.0	7	0.0013265594585542624	0.9999999999990878	0.5641025641025641	0.5570037202241268
SREBF2	gene	block_2356_22_42285336_42285336	chr22:mr14258	1	2.0	enhancer	patient_5	4.0	1	1.3398774962759678e-05	0.9999999999999618	0.6132800088321868	0.5566400044160934
RASSF6	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~gene~gene~gene	block_24450_4_74924751_74924751~block_24449_4_74895921_74895921~block_24448_4_74808490_74808490~block_24447_4_74766145_74766145~block_24446_4_74729652_74729652~block_24445_4_74706048_74706048~block_24443_4_74698378_74698378~block_24442_4_74613524_74613524~block_24441_4_74595866_74595866~block_24440_4_74552482_74552482~block_24439_4_74549648_74549648~block_24438_4_74478885_74478885~block_24437_4_74471760_74471760~block_24436_4_74465043_74465043	nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~chr4:mr21895	1~1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~enhancer~enhancer~enhancer~enhancer~enhancer~nan~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_13~patient_10~patient_0~patient_13~patient_10~patient_6~patient_2~patient_10~patient_10~patient_1~patient_9~patient_3~patient_3~patient_0	2.9285714285714284	8	0.01074584747415384	1.0	0.5906593406593406	0.5558565187029589
BIRC5	5dist~5dist~5dist~5dist~5dist	block_62219_17_75858043_75858043~block_62218_17_75745212_75745212~block_62217_17_75686247_75686247~block_62216_17_75508446_75508446~block_62215_17_75506927_75506927	nan~nan~chr17:mr39098~nan~nan	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer	patient_5~patient_11~patient_8~patient_4~patient_12	3.0	5	6.6380979563790615e-06	0.9999999999901894	0.4871794871794872	0.5550729472869278
TCF7	5dist~5dist~5dist~5dist~5dist	block_20937_5_133187301_133187301~block_20938_5_133203079_133203079~block_20939_5_133265131_133265131~block_20941_5_133396929_133396929~block_20940_5_133266407_133266407	nan~chr5:mr39705~chr5:mr39736~nan~chr5:mr39736	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer	patient_11~patient_12~patient_6~patient_10~patient_11	3.0	4	4.1040594395096906e-07	0.9999999893004136	0.4946878929549625	0.5550362514948923
TIMP2	gene	block_62241_17_76895723_76895723	chr17:mr39739	1	1.0	enhancer	patient_5	4.0	1	1.7357936262359382e-05	0.9999853104741192	0.6097021910308963	0.5548510955154482
DEK	5dist~5dist~gene~gene~TES~5dist	block_32721_6_18350016_18350016~block_32720_6_18331235_18331235~block_32719_6_18242314_18242314~block_32718_6_18234847_18234847~block_32717_6_18220822_18220822~block_32724_6_18493040_18493040	nan~nan~nan~nan~chr6:mr9636~nan	1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_8~patient_11~patient_9~patient_4~patient_13~patient_3	3.333333333333333	6	0.007911055874736348	0.9998085506908336	0.5811965811965812	0.5531891794589893
ASAH1	5dist~5dist~5dist~5dist~5dist~5dist	block_39297_8_18311874_18311874~block_39296_8_18290397_18290397~block_39294_8_18200373_18200373~block_39293_8_18161332_18161332~block_39290_8_18008898_18008898~block_39289_8_17995893_17995893	chr8:mr8286~nan~nan~nan~nan~nan	1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~nan~nan	patient_8~patient_0~patient_5~patient_3~patient_5~patient_12	2.333333333333333	5	2.842516919817496e-09	0.9999999999997446	0.4521551758242546	0.5530006648351404
MBP	gene~gene~gene	block_66802_18_74780222_74780222~block_66801_18_74770551_74770551~block_66800_18_74735275_74735275	nan~chr18:mr26435~chr18:mr26412	1~1~1	1.0~1.0~1.0	enhancer~enhancer~enhancer	patient_3~patient_3~patient_0	4.0	2	0.0004584200964119914	1.0	0.5645593062087326	0.5515104223351355
EPHB6	5dist~5dist~5dist~5dist~5dist	block_32029_7_142275399_142275399~block_32028_7_142259377_142259377~block_32027_7_142156967_142156967~block_32026_7_142135057_142135057~block_32025_7_142112933_142112933	nan~nan~chr7:mr47423~nan~nan	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer	patient_10~patient_5~patient_2~patient_5~patient_3	3.0	4	5.111007397448396e-07	0.9880061246799556	0.491661729593054	0.5505247036588236
FTH1	gene~5dist	block_46997_11_61732866_61732866~block_46998_11_61779587_61779587	chr11:mr20517~nan	1~1	1.0~1.0	nan~enhancer	patient_5~patient_5	3.5	1	8.247603608274477e-08	1.0	0.6001518486499624	0.5500759243249812
CEBPB	TSS~TES	block_814_20_48803661_48803661~block_815_20_48810721_48810721	chr20:mr22528~chr20:mr22530	1~1	1.0~1.0	nan~nan	patient_5~patient_2	3.0	2	3.4004903933231427e-09	0.9999999999516757	0.5607944125508888	0.5496279754941326
AMBRA1	gene~gene~TES~5dist	block_46727_11_46565148_46565148~block_46726_11_46479129_46479129~block_46725_11_46418850_46418850~block_46733_11_47221250_47221250	nan~chr11:mr16041~nan~chr11:mr16487	1~1~1~1	1.0~1.0~1.0~1.0	nan~enhancer~nan~enhancer	patient_11~patient_3~patient_11~patient_5	3.25	3	1.3769822845128003e-06	0.9999998175308162	0.5196597256932612	0.5482913556908731
RCC2	5dist~5dist~TSS~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_2720_1_17848485_17848485~block_2719_1_17847781_17847781~block_2718_1_17769971_17769971~block_2721_1_17850217_17850217~block_2737_1_18726735_18726735~block_2736_1_18705590_18705590~block_2730_1_18378615_18378615~block_2729_1_18266790_18266790~block_2728_1_18219436_18219436~block_2726_1_18073089_18073089	nan~nan~nan~nan~nan~nan~nan~chr1:mr9326~nan~nan	1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~nan~enhancer~nan~nan~enhancer~enhancer~enhancer~enhancer	patient_5~patient_10~patient_10~patient_5~patient_5~patient_5~patient_4~patient_2~patient_5~patient_12	2.7	5	6.71796917047609e-07	1.0	0.4378912385209437	0.5458686961835487
CLU	TSS~gene	block_39481_8_27468102_27468102~block_39481_8_27468102_27468102	chr8:mr12847~chr8:mr12847	1~1	1.0~1.0	nan~nan	patient_12~patient_12	4.0	1	1.9964839332063247e-05	0.9668600526428648	0.5912097946134276	0.5456048973067138
IGFBP5	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~gene	block_16993_2_217932280_217932280~block_16998_2_218119285_218119285~block_16997_2_218019713_218019713~block_16996_2_217991628_217991628~block_16995_2_217983868_217983868~block_16994_2_217937204_217937204~block_16992_2_217893962_217893962~block_16991_2_217788097_217788097~block_16990_2_217786971_217786971~block_16989_2_217750505_217750505~block_16988_2_217551277_217551277	nan~nan~nan~nan~nan~chr2:mr78716~nan~nan~nan~nan~chr2:mr78523	1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~nan~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_10~patient_13~patient_9~patient_2~patient_3~patient_9~patient_10~patient_4~patient_13~patient_10~patient_1	2.9090909090909087	7	0.0024442816665266732	1.0	0.548951048951049	0.5452134919916486
CLIC4	gene~TSS	block_2810_1_25113042_25113107~block_2809_1_25070286_25070286	nan~chr1:mr13480	1~1	2.0~1.0	enhancer~nan	patient_5~patient_5	4.0	1	7.164598365399594e-05	0.9999988965633064	0.5901567347895623	0.5450783673947811
NCAPD2	gene~TSS~5dist~5dist	block_54766_12_6626174_6626174~block_54765_12_6603420_6603420~block_54762_12_6542439_6542439~block_54761_12_6505007_6505007	nan~nan~nan~chr12:mr3576	1~1~1~1	1.0~1.0~1.0~1.0	nan~nan~enhancer~enhancer	patient_12~patient_8~patient_3~patient_9	3.5	4	0.0009388440117019284	0.9999999614116988	0.532051282051282	0.5433619196944794
BUB1	5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_14411_2_111484563_111484563~block_14410_2_111467093_111467093~block_14424_2_112397573_112397573~block_14423_2_112102803_112102803~block_14422_2_112008182_112008182~block_14421_2_112006961_112006961~block_14420_2_111939354_111939354	nan~chr2:mr44426~nan~nan~nan~nan~nan	1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_12~patient_2~patient_10~patient_8~patient_11~patient_5~patient_10	3.0	6	0.0005997623240942558	1.0	0.5256410256410257	0.5432469303265264
TMEM150A	5dist~5dist	block_14043_2_86158128_86158128~block_14041_2_86035173_86035173	nan~chr2:mr34712	1~1	1.0~1.0	enhancer~enhancer	patient_2~patient_10	3.0	2	9.148231023865214e-09	1.0	0.5471456301658436	0.542803584313691
DNMT1	5dist~5dist~5dist~5dist~TSS~gene~gene	block_63992_19_10352756_10353214~block_63994_19_10357142_10357142~block_63993_19_10354011_10354011~block_63988_19_10329561_10329561~block_63987_19_10304701_10305153~block_63986_19_10295410_10295410~block_63985_19_10278561_10278561	chr19:mr4612~chr19:mr4614~chr19:mr4612~nan~nan~nan~nan	2~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_3,patient_5~patient_13~patient_3~patient_3~patient_3~patient_3~patient_11	3.4285714285714284	4	0.00044015132817293203	1.0	0.5201465201465201	0.5426333485527053
CDC7	5dist~5dist~5dist~5dist~5dist~5dist~5dist~gene~5dist~5dist~5dist	block_4095_1_91130964_91130964~block_4094_1_91120177_91120177~block_4093_1_91050779_91050779~block_4092_1_91034524_91034524~block_4091_1_90993486_90993486~block_4098_1_91555524_91555524~block_4099_1_91603710_91603710~block_4107_1_91977559_91977559~block_4106_1_91952958_91952958~block_4105_1_91945569_91945569~block_4104_1_91881002_91881040	nan~nan~nan~nan~nan~chr1:mr41225~nan~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~nan~nan~nan~nan	patient_12~patient_4~patient_9~patient_9~patient_5~patient_6~patient_8~patient_3~patient_1~patient_11~patient_5	2.5454545454545454	9	0.013784553167863202	0.9998935147922045	0.5652680652680653	0.5414169974804535
DLGAP5	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_60012_14_55729487_55729487~block_60011_14_55675622_55675622~block_60014_14_55956882_55956882~block_60015_14_56018320_56018320~block_60016_14_56029787_56029853~block_60028_14_56583348_56583348~block_60027_14_56523105_56523105~block_60026_14_56477795_56477795~block_60025_14_56423975_56423975~block_60024_14_56388913_56388913~block_60023_14_56342625_56342625~block_60022_14_56329148_56329148~block_60021_14_56298148_56298148~block_60020_14_56274766_56274766~block_60019_14_56211262_56211262	nan~nan~nan~nan~nan~chr14:mr12114~nan~nan~chr14:mr12052~nan~nan~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~nan~nan~nan~nan~nan~enhancer~nan~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_6~patient_0~patient_4~patient_12~patient_0~patient_3~patient_7~patient_11~patient_8~patient_13~patient_8~patient_10~patient_4~patient_11~patient_11	2.2	10	0.0036163404707899314	1.0	0.5461538461538462	0.5411137175773428
THY1	5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_48289_11_119763862_119763862~block_48291_11_119916837_119916837~block_48290_11_119892724_119892724~block_48288_11_119761656_119761656~block_48287_11_119695739_119695739~block_48286_11_119693842_119693842~block_48284_11_119405076_119405076	nan~nan~chr11:mr42776~chr11:mr42701~nan~nan~chr11:mr42482	1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_9~patient_12~patient_12~patient_1~patient_5~patient_12~patient_12	3.0	4	3.1875640097982963e-06	0.999999999504606	0.4664168617759127	0.5409007384564155
RAB13	5dist~5dist~5dist	block_4832_1_154880447_154880447~block_4831_1_154626654_154626654~block_4827_1_154359915_154359915	chr1:mr55942~nan~chr1:mr55616	1~1~1	1.0~1.0~1.0	enhancer~enhancer~enhancer	patient_12~patient_6~patient_7	3.0	3	2.0120702249839986e-07	1.0	0.5045187538945588	0.540720915408818
RRAS	5dist~5dist~5dist~5dist~5dist~5dist~5dist~TES	block_64619_19_50448860_50448860~block_64630_19_51092950_51092950~block_64629_19_51078873_51078873~block_64628_19_51076554_51076554~block_64621_19_50701695_50701695~block_64620_19_50687105_50687105~block_64618_19_50340926_50340926~block_64616_19_50136726_50136726	nan~chr19:mr24890~nan~nan~chr19:mr24666~nan~nan~nan	1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~nan~nan~nan~nan~enhancer~enhancer~enhancer	patient_13~patient_2~patient_5~patient_3~patient_5~patient_2~patient_4~patient_9	2.0	6	5.548455954605448e-09	0.9999999797153442	0.4130163784034521	0.5398415174638954
CD247	5dist~5dist~5dist~5dist~5dist~5dist~gene	block_5053_1_168483376_168483376~block_5051_1_168398610_168398610~block_5049_1_168302563_168302563~block_5048_1_168233459_168233473~block_5043_1_167567669_167567669~block_5042_1_167523527_167523527~block_5041_1_167461191_167461191	chr1:mr61869~nan~nan~nan~nan~chr1:mr61435~nan	1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~nan~enhancer~nan~enhancer	patient_12~patient_9~patient_11~patient_5~patient_9~patient_13~patient_13	2.571428571428572	5	3.4725003744658644e-07	1.0	0.4255639298211594	0.5397050418336566
CD40	gene~gene~5dist	block_764_20_44749015_44749015~block_765_20_44750309_44750309~block_762_20_44613077_44613077	nan~nan~chr20:mr19883	1~1~1	1.0~1.0~1.0	enhancer~enhancer~enhancer	patient_13~patient_9~patient_4	3.6666666666666665	3	0.0007702256096600848	0.9999999847411396	0.5213675213675213	0.5393851833763172
CTCFL	TES~gene~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_960_20_56091061_56091061~block_960_20_56091061_56091061~block_970_20_56670602_56670602~block_969_20_56609539_56609539~block_968_20_56543437_56543437~block_967_20_56522574_56522574~block_966_20_56509072_56509072~block_965_20_56405480_56405480~block_964_20_56385663_56385663~block_963_20_56374093_56374093~block_962_20_56336730_56336730	nan~nan~nan~nan~nan~chr20:mr26623~chr20:mr26617~chr20:mr26571~nan~nan~nan	1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_10~patient_10~patient_13~patient_9~patient_10~patient_2~patient_11~patient_7~patient_13~patient_13~patient_2	3.0909090909090913	6	0.0033597912112678712	0.999999999993514	0.5407925407925408	0.5389404857099195
OAS3	gene~TSS~5dist~5dist	block_57213_12_113392111_113392111~block_57212_12_113374771_113374771~block_57201_12_113005822_113005822~block_57200_12_112961736_112961736	nan~chr12:mr40867~nan~nan	1~1~1~1	1.0~1.0~1.0~1.0	nan~nan~enhancer~enhancer	patient_10~patient_0~patient_2~patient_1	3.5	4	0.00032599775723572314	0.9528483794027972	0.532051282051282	0.5388681450244591
PAX8	5dist~5dist~TSS~gene~gene	block_14451_2_114123848_114123848~block_14450_2_114111513_114111513~block_14449_2_114039710_114039710~block_14448_2_113993583_113993583~block_14447_2_113989695_113989695	nan~nan~chr2:mr45893~nan~nan	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~nan~nan~nan	patient_6~patient_11~patient_10~patient_5~patient_4	3.6	5	0.02347170135198012	0.9596016708900676	0.5871794871794872	0.5386294657151234
ASCL2	5dist~5dist~5dist~5dist~5dist~5dist	block_45581_11_3255709_3255709~block_45580_11_3222672_3222672~block_45579_11_3207273_3207273~block_45577_11_3107609_3107609~block_45576_11_3091951_3091951~block_45571_11_2459057_2459057	nan~nan~nan~nan~chr11:mr1138~nan	1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0	nan~enhancer~enhancer~enhancer~enhancer~nan	patient_0~patient_8~patient_9~patient_11~patient_11~patient_10	2.333333333333333	5	2.610466324296424e-08	0.9999999922577626	0.4215732351334348	0.5377096925542351
PTMS	5dist~5dist~5dist~5dist	block_54772_12_6846259_6846259~block_54771_12_6827333_6827333~block_54762_12_6542439_6542439~block_54761_12_6505007_6505007	nan~nan~nan~chr12:mr3576	1~1~1~1	1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer	patient_9~patient_10~patient_3~patient_9	3.0	3	4.544330143051153e-07	0.9999999614116988	0.4932824720196786	0.5351027648243024
STOML2	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_37243_9_35778936_35778936~block_37242_9_35673180_35673180~block_37241_9_35668749_35668749~block_37247_9_35926931_35926931~block_37248_9_35933088_35933088~block_37249_9_35963183_35963183~block_37250_9_35995739_35995739~block_37254_9_36031402_36031402~block_37253_9_36020931_36020931~block_37252_9_36009868_36009868~block_37251_9_35998690_35998690	nan~nan~nan~nan~nan~chr9:mr11206~nan~nan~chr9:mr11227~nan~nan	1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~nan~nan~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_10~patient_5~patient_6~patient_0~patient_0~patient_3~patient_9~patient_5~patient_5~patient_7~patient_10	2.636363636363636	7	0.0004402574108086379	1.0	0.5034965034965035	0.5343066784373051
